comment_id,platform,program_name,comment_text,sentiment,likes,replies,engagement_score,hashtags,topic_category,city_region,created_at,user_type,urgency_level,clean_comment,year,month,day,engagement_category
CMT-100111,Twitter/X,Batu Tourism App,Program ini sangat membantu masyarakat.,Positive,3730,188,4106,#DigitalGovernment,Pelayanan Publik,Batu,2025-12-15 02:52:33,Student,Low,programinisangatmembantumasyarakat,2025,12,15,High
CMT-100112,TikTok,Smart Transportation Batu,Informasi publik jadi lebih transparan.,Positive,1818,331,2480,#UMKMBatu,Teknologi,Batu,2025-11-20 16:55:23,Student,Low,informasipublikjadilebihtransparan,2025,11,20,Medium
CMT-100113,TikTok,Digital UMKM,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2498,252,3002,#PelayananPublik,UMKM,Blitar,2026-04-19 12:02:46,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2026,4,19,High
CMT-100114,Twitter/X,WiFi Publik Kota Batu,Salut untuk inovasi digital Kota Batu.,Positive,4816,380,5576,#DigitalGovernment,Pendidikan,Blitar,2025-07-26 22:10:13,Public Employee,Low,salutuntukinovasidigitalkotabatu,2025,7,26,High
CMT-100115,Instagram,Pelayanan Dukcapil Online,Digitalisasi layanan sangat mempermudah warga.,Positive,273,353,979,#KotaBatu,Ekonomi Digital,Malang,2025-07-23 16:47:07,UMKM Owner,Low,digitalisasilayanansangatmempermudahwarga,2025,7,23,Low
CMT-100116,Twitter/X,E-Government Service,Informasi publik jadi lebih transparan.,Positive,4465,461,5387,#SmartCityBatu,Teknologi,Surabaya,2025-05-15 22:32:18,Student,Low,informasipublikjadilebihtransparan,2025,5,15,High
CMT-100117,Twitter/X,Smart City Batu,Server sering down saat ramai pengguna.,Negative,1742,328,2398,#SmartCityBatu,Pelayanan Publik,Malang,2025-12-20 03:07:23,Student,Medium,serverseringdownsaatramaipengguna,2025,12,20,Medium
CMT-100118,Twitter/X,Pelayanan Dukcapil Online,Programnya cukup menarik untuk dicoba.,Neutral,567,424,1415,#PelayananPublik,Pariwisata,Surabaya,2025-07-09 17:01:14,Student,Medium,programnyacukupmenarikuntukdicoba,2025,7,9,Medium
CMT-100119,TikTok,WiFi Publik Kota Batu,Semoga layanan terus ditingkatkan.,Neutral,2276,439,3154,#UMKMBatu,UMKM,Batu,2026-02-11 10:33:00,Citizen,Medium,semogalayananterusditingkatkan,2026,2,11,High
CMT-100120,Instagram,Smart City Batu,Informasi publik jadi lebih transparan.,Positive,1954,301,2556,#BatuDigital,Transportasi,Batu,2025-09-07 09:01:29,Student,Low,informasipublikjadilebihtransparan,2025,9,7,Medium
CMT-100121,Instagram,E-Government Service,Fiturnya cukup membantu untuk masyarakat.,Neutral,525,243,1011,#DiskominfoBatu,Ekonomi Digital,Pasuruan,2025-08-02 03:17:56,Student,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,8,2,Medium
CMT-100122,TikTok,Smart City Batu,Aplikasinya sering error saat digunakan.,Negative,3757,329,4415,#KotaBatu,Teknologi,Blitar,2025-10-27 04:32:41,Citizen,High,aplikasinyaseringerrorsaatdigunakan,2025,10,27,High
CMT-100123,TikTok,E-Government Service,Pelayanan online sekarang lebih efisien.,Positive,607,460,1527,#BatuDigital,Pendidikan,Malang,2025-10-26 04:56:04,UMKM Owner,Low,pelayananonlinesekaranglebihefisien,2025,10,26,Medium
CMT-100124,Twitter/X,Batu Tourism App,Aplikasinya lumayan mudah digunakan.,Neutral,3125,305,3735,#KotaBatu,Teknologi,Batu,2025-05-30 08:20:36,Citizen,Medium,aplikasinyalumayanmudahdigunakan,2025,5,30,High
CMT-100125,TikTok,Digital Learning Batu,Fitur aplikasi masih kurang lengkap.,Negative,3704,454,4612,#WisataBatu,Ekonomi Digital,Blitar,2025-12-28 06:04:19,Tourist,High,fituraplikasimasihkuranglengkap,2025,12,28,High
CMT-100126,Twitter/X,Batu Tourism App,Aplikasinya lumayan mudah digunakan.,Neutral,3501,160,3821,#WisataBatu,UMKM,Kediri,2025-10-08 18:56:17,Tourist,Medium,aplikasinyalumayanmudahdigunakan,2025,10,8,High
CMT-100127,TikTok,E-Government Service,Program ini sangat membantu masyarakat.,Positive,768,221,1210,#BatuDigital,Infrastruktur,Pasuruan,2025-06-28 12:14:09,Public Employee,Low,programinisangatmembantumasyarakat,2025,6,28,Medium
CMT-100128,Twitter/X,Digital Learning Batu,Fiturnya cukup membantu untuk masyarakat.,Neutral,3370,181,3732,#SmartCityBatu,Transportasi,Pasuruan,2025-09-30 20:41:54,UMKM Owner,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,9,30,High
CMT-100129,Instagram,Pelayanan Dukcapil Online,WiFi publik sangat membantu mahasiswa.,Positive,1272,336,1944,#DiskominfoBatu,Pelayanan Publik,Pasuruan,2026-03-05 23:33:42,UMKM Owner,Low,wifipubliksangatmembantumahasiswa,2026,3,5,Medium
CMT-100130,Instagram,Smart City Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,4708,115,4938,#UMKMBatu,Infrastruktur,Malang,2025-08-29 10:49:02,UMKM Owner,Low,digitalisasilayanansangatmempermudahwarga,2025,8,29,High
CMT-100131,TikTok,WiFi Publik Kota Batu,Informasi sudah cukup jelas.,Neutral,2788,179,3146,#BatuDigital,Teknologi,Batu,2025-10-13 12:18:38,Student,Medium,informasisudahcukupjelas,2025,10,13,High
CMT-100132,Twitter/X,Pelayanan Dukcapil Online,Semoga layanan terus ditingkatkan.,Neutral,756,382,1520,#DigitalGovernment,Teknologi,Blitar,2026-02-03 18:42:28,UMKM Owner,Medium,semogalayananterusditingkatkan,2026,2,3,Medium
CMT-100133,Twitter/X,Digital UMKM,Digitalisasi layanan sangat mempermudah warga.,Positive,2662,397,3456,#SmartCityBatu,UMKM,Malang,2026-04-09 08:27:35,Public Employee,Low,digitalisasilayanansangatmempermudahwarga,2026,4,9,High
CMT-100134,Twitter/X,Digital Learning Batu,Program ini sangat membantu masyarakat.,Positive,2234,226,2686,#KotaBatu,Ekonomi Digital,Blitar,2025-06-17 21:26:36,UMKM Owner,Low,programinisangatmembantumasyarakat,2025,6,17,Medium
CMT-100135,TikTok,Batu Tourism App,Program ini sangat membantu masyarakat.,Positive,2832,220,3272,#KotaBatu,Transportasi,Batu,2025-06-17 15:20:04,Student,Low,programinisangatmembantumasyarakat,2025,6,17,High
CMT-100136,Instagram,Pelayanan Dukcapil Online,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,67,104,275,#BatuDigital,Transportasi,Surabaya,2025-05-14 09:35:04,UMKM Owner,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,5,14,Low
CMT-100137,TikTok,Digital Learning Batu,Pelayanan online sekarang lebih efisien.,Positive,3532,89,3710,#PelayananPublik,Pelayanan Publik,Batu,2025-05-23 08:54:44,Tourist,Low,pelayananonlinesekaranglebihefisien,2025,5,23,High
CMT-100138,TikTok,E-Government Service,Aplikasinya sering error saat digunakan.,Negative,158,235,628,#DigitalGovernment,Teknologi,Kediri,2025-06-27 15:52:27,Tourist,High,aplikasinyaseringerrorsaatdigunakan,2025,6,27,Low
CMT-100139,Instagram,WiFi Publik Kota Batu,Salut untuk inovasi digital Kota Batu.,Positive,175,494,1163,#KotaBatu,Pelayanan Publik,Batu,2025-07-28 16:32:35,Tourist,Low,salutuntukinovasidigitalkotabatu,2025,7,28,Medium
CMT-100140,Instagram,Digital UMKM,Programnya cukup menarik untuk dicoba.,Neutral,3574,301,4176,#DigitalGovernment,Transportasi,Kediri,2025-12-25 02:37:02,UMKM Owner,Medium,programnyacukupmenarikuntukdicoba,2025,12,25,High
CMT-100141,Twitter/X,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,630,261,1152,#PelayananPublik,Pelayanan Publik,Surabaya,2025-11-13 21:10:01,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2025,11,13,Medium
CMT-100142,TikTok,WiFi Publik Kota Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,2101,101,2303,#DiskominfoBatu,UMKM,Kediri,2026-03-30 06:49:20,Tourist,Low,aplikasipemerintahmakinmoderndanresponsif,2026,3,30,Medium
CMT-100143,Twitter/X,E-Government Service,Pelayanan online sekarang lebih efisien.,Positive,4629,329,5287,#WisataBatu,UMKM,Blitar,2026-02-22 13:04:23,Citizen,Low,pelayananonlinesekaranglebihefisien,2026,2,22,High
CMT-100144,TikTok,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,2255,302,2859,#DiskominfoBatu,Transportasi,Blitar,2026-03-22 16:36:41,Tourist,Low,digitalisasilayanansangatmempermudahwarga,2026,3,22,Medium
CMT-100145,Twitter/X,Digital UMKM,Informasi publik jadi lebih transparan.,Positive,2356,39,2434,#DigitalGovernment,Ekonomi Digital,Pasuruan,2025-06-03 09:28:19,Public Employee,Low,informasipublikjadilebihtransparan,2025,6,3,Medium
CMT-100146,TikTok,E-Government Service,Aplikasinya sering error saat digunakan.,Negative,4688,333,5354,#KotaBatu,UMKM,Batu,2026-04-22 12:31:38,Tourist,High,aplikasinyaseringerrorsaatdigunakan,2026,4,22,High
CMT-100147,Twitter/X,WiFi Publik Kota Batu,Informasi publik jadi lebih transparan.,Positive,695,258,1211,#SmartCityBatu,Pariwisata,Kediri,2026-05-02 21:19:51,Tourist,Low,informasipublikjadilebihtransparan,2026,5,2,Medium
CMT-100148,Instagram,Digital Learning Batu,Sistem sering mengalami gangguan.,Negative,3059,469,3997,#DigitalGovernment,Pelayanan Publik,Kediri,2025-07-13 14:12:07,Public Employee,High,sistemseringmengalamigangguan,2025,7,13,High
CMT-100149,TikTok,Digital Learning Batu,Informasi publik jadi lebih transparan.,Positive,544,168,880,#UMKMBatu,Transportasi,Kediri,2025-09-10 20:07:19,Public Employee,Low,informasipublikjadilebihtransparan,2025,9,10,Low
CMT-100150,TikTok,E-Government Service,Pelayanan online masih membingungkan.,Negative,4778,339,5456,#UMKMBatu,Teknologi,Malang,2026-01-19 06:37:20,Public Employee,Medium,pelayananonlinemasihmembingungkan,2026,1,19,High
CMT-100151,Instagram,E-Government Service,Fiturnya cukup membantu untuk masyarakat.,Neutral,2541,286,3113,#BatuDigital,Pendidikan,Kediri,2025-12-24 15:29:14,Tourist,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,12,24,High
CMT-100152,TikTok,Pelayanan Dukcapil Online,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2975,158,3291,#WisataBatu,Ekonomi Digital,Malang,2025-05-23 17:02:54,Student,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,5,23,High
CMT-100153,TikTok,Smart City Batu,Sistem sering mengalami gangguan.,Negative,2428,432,3292,#WisataBatu,UMKM,Pasuruan,2025-05-28 12:59:39,Tourist,Medium,sistemseringmengalamigangguan,2025,5,28,High
CMT-100154,Instagram,Smart City Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,1361,369,2099,#DigitalGovernment,Pelayanan Publik,Kediri,2026-04-01 14:57:26,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2026,4,1,Medium
CMT-100155,TikTok,Batu Tourism App,Kadang sulit login ke sistem.,Negative,1921,273,2467,#KotaBatu,Pariwisata,Surabaya,2026-02-28 11:00:38,Public Employee,High,kadangsulitloginkesistem,2026,2,28,Medium
CMT-100156,Twitter/X,Digital Learning Batu,Server sering down saat ramai pengguna.,Negative,3133,257,3647,#BatuDigital,Pariwisata,Pasuruan,2025-12-26 19:30:34,Student,High,serverseringdownsaatramaipengguna,2025,12,26,High
CMT-100157,TikTok,Digital UMKM,Aplikasinya sering error saat digunakan.,Negative,3045,283,3611,#UMKMBatu,Pendidikan,Malang,2025-10-25 18:47:24,UMKM Owner,High,aplikasinyaseringerrorsaatdigunakan,2025,10,25,High
CMT-100158,TikTok,Smart Transportation Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,3588,46,3680,#WisataBatu,Infrastruktur,Blitar,2025-11-23 20:18:15,Citizen,Low,aplikasipemerintahmakinmoderndanresponsif,2025,11,23,High
CMT-100159,TikTok,E-Government Service,Informasi publik jadi lebih transparan.,Positive,1936,197,2330,#PelayananPublik,Infrastruktur,Surabaya,2025-08-16 17:31:40,Citizen,Low,informasipublikjadilebihtransparan,2025,8,16,Medium
CMT-100160,TikTok,Batu Tourism App,Aplikasinya lumayan mudah digunakan.,Neutral,1201,70,1341,#KotaBatu,UMKM,Kediri,2025-09-18 21:09:02,Tourist,Medium,aplikasinyalumayanmudahdigunakan,2025,9,18,Medium
CMT-100161,Instagram,Pelayanan Dukcapil Online,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,654,9,672,#BatuDigital,Teknologi,Batu,2026-01-30 16:06:13,UMKM Owner,Low,pelayanansekarangjauhlebihcepatdanmudah,2026,1,30,Low
CMT-100162,Instagram,Smart Transportation Batu,Program ini sangat membantu masyarakat.,Positive,396,122,640,#DiskominfoBatu,Pendidikan,Blitar,2025-10-30 07:30:44,Public Employee,Low,programinisangatmembantumasyarakat,2025,10,30,Low
CMT-100163,Instagram,Smart City Batu,WiFi publik sangat membantu mahasiswa.,Positive,1181,149,1479,#WisataBatu,Pariwisata,Pasuruan,2025-06-06 23:02:41,Tourist,Low,wifipubliksangatmembantumahasiswa,2025,6,6,Medium
CMT-100164,Instagram,Digital UMKM,Program ini sangat membantu masyarakat.,Positive,4293,499,5291,#SmartCityBatu,Teknologi,Blitar,2025-09-15 09:13:26,Citizen,Low,programinisangatmembantumasyarakat,2025,9,15,High
CMT-100165,TikTok,E-Government Service,Aplikasinya lumayan mudah digunakan.,Neutral,2082,382,2846,#DiskominfoBatu,Pelayanan Publik,Malang,2025-08-29 12:07:56,Citizen,Medium,aplikasinyalumayanmudahdigunakan,2025,8,29,Medium
CMT-100166,Instagram,E-Government Service,Aplikasinya lumayan mudah digunakan.,Neutral,1097,22,1141,#BatuDigital,Ekonomi Digital,Kediri,2025-12-31 12:45:08,Tourist,Medium,aplikasinyalumayanmudahdigunakan,2025,12,31,Medium
CMT-100167,Instagram,Smart City Batu,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,521,366,1253,#UMKMBatu,Pariwisata,Batu,2025-08-10 02:46:46,Student,Medium,masihadabeberapafituryangperludiperbaiki,2025,8,10,Medium
CMT-100168,Twitter/X,Smart Transportation Batu,Pelayanan online masih membingungkan.,Negative,4227,203,4633,#UMKMBatu,Infrastruktur,Kediri,2025-06-13 07:35:01,Student,High,pelayananonlinemasihmembingungkan,2025,6,13,High
CMT-100169,TikTok,E-Government Service,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2724,139,3002,#DigitalGovernment,Teknologi,Kediri,2025-06-06 11:43:21,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,6,6,High
CMT-100170,Twitter/X,Smart Transportation Batu,Informasi di aplikasi kurang update.,Negative,1535,254,2043,#WisataBatu,Transportasi,Batu,2026-03-24 18:44:02,Tourist,High,informasidiaplikasikurangupdate,2026,3,24,Medium
CMT-100171,Instagram,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,4473,150,4773,#DiskominfoBatu,Pelayanan Publik,Kediri,2026-01-24 06:25:46,UMKM Owner,Low,aplikasipemerintahmakinmoderndanresponsif,2026,1,24,High
CMT-100172,Instagram,E-Government Service,Salut untuk inovasi digital Kota Batu.,Positive,1370,353,2076,#KotaBatu,Infrastruktur,Kediri,2026-01-13 14:01:57,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2026,1,13,Medium
CMT-100173,TikTok,Digital UMKM,Masih perlu pengembangan lebih lanjut.,Neutral,2254,327,2908,#DigitalGovernment,Pelayanan Publik,Pasuruan,2026-02-12 05:31:42,Student,Medium,masihperlupengembanganlebihlanjut,2026,2,12,Medium
CMT-100174,TikTok,Pelayanan Dukcapil Online,Sistem sering mengalami gangguan.,Negative,290,64,418,#WisataBatu,Pelayanan Publik,Blitar,2025-08-02 04:06:56,Public Employee,High,sistemseringmengalamigangguan,2025,8,2,Low
CMT-100175,Instagram,E-Government Service,Aplikasi pemerintah makin modern dan responsif.,Positive,3690,485,4660,#KotaBatu,Pendidikan,Pasuruan,2026-03-29 20:55:40,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2026,3,29,High
CMT-100176,Instagram,Pelayanan Dukcapil Online,Salut untuk inovasi digital Kota Batu.,Positive,2580,332,3244,#DiskominfoBatu,Infrastruktur,Kediri,2026-03-10 09:25:26,Student,Low,salutuntukinovasidigitalkotabatu,2026,3,10,High
CMT-100177,Instagram,Batu Tourism App,Salut untuk inovasi digital Kota Batu.,Positive,4606,60,4726,#KotaBatu,Pariwisata,Pasuruan,2025-10-28 23:41:28,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2025,10,28,High
CMT-100178,TikTok,Digital UMKM,Pelayanan sudah cukup baik.,Neutral,1644,62,1768,#KotaBatu,UMKM,Kediri,2025-08-16 05:51:06,Tourist,Medium,pelayanansudahcukupbaik,2025,8,16,Medium
CMT-100179,Twitter/X,Batu Tourism App,Pelayanan online masih membingungkan.,Negative,536,281,1098,#UMKMBatu,UMKM,Kediri,2026-03-02 14:15:05,Student,High,pelayananonlinemasihmembingungkan,2026,3,2,Medium
CMT-100180,TikTok,Pelayanan Dukcapil Online,Programnya cukup menarik untuk dicoba.,Neutral,999,102,1203,#KotaBatu,Infrastruktur,Surabaya,2025-12-30 18:15:01,Public Employee,Medium,programnyacukupmenarikuntukdicoba,2025,12,30,Medium
CMT-100181,Twitter/X,Digital UMKM,Pelayanan sudah cukup baik.,Neutral,4524,66,4656,#DiskominfoBatu,Transportasi,Blitar,2025-05-26 12:49:41,Tourist,Medium,pelayanansudahcukupbaik,2025,5,26,High
CMT-100182,TikTok,E-Government Service,Salut untuk inovasi digital Kota Batu.,Positive,4714,37,4788,#DiskominfoBatu,Ekonomi Digital,Blitar,2026-02-09 22:54:55,Public Employee,Low,salutuntukinovasidigitalkotabatu,2026,2,9,High
CMT-100183,Twitter/X,Smart City Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,1062,221,1504,#DiskominfoBatu,UMKM,Surabaya,2026-01-01 08:39:55,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2026,1,1,Medium
CMT-100184,Twitter/X,Batu Tourism App,WiFi publik sangat membantu mahasiswa.,Positive,2839,485,3809,#DiskominfoBatu,Transportasi,Malang,2025-09-03 05:13:15,Public Employee,Low,wifipubliksangatmembantumahasiswa,2025,9,3,High
CMT-100185,Twitter/X,WiFi Publik Kota Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,4375,47,4469,#BatuDigital,UMKM,Kediri,2025-05-30 19:01:42,Public Employee,Low,digitalisasilayanansangatmempermudahwarga,2025,5,30,High
CMT-100186,TikTok,Digital UMKM,Aplikasinya lumayan mudah digunakan.,Neutral,4622,21,4664,#SmartCityBatu,Transportasi,Kediri,2026-03-26 19:53:31,Student,Medium,aplikasinyalumayanmudahdigunakan,2026,3,26,High
CMT-100187,Twitter/X,Batu Tourism App,Masih perlu pengembangan lebih lanjut.,Neutral,253,254,761,#UMKMBatu,Ekonomi Digital,Malang,2025-12-16 17:46:36,Tourist,Medium,masihperlupengembanganlebihlanjut,2025,12,16,Low
CMT-100188,Instagram,Digital Learning Batu,Program ini sangat membantu masyarakat.,Positive,495,80,655,#KotaBatu,Ekonomi Digital,Malang,2025-08-30 04:25:55,UMKM Owner,Low,programinisangatmembantumasyarakat,2025,8,30,Low
CMT-100189,Instagram,Digital Learning Batu,Aplikasinya lumayan mudah digunakan.,Neutral,2620,375,3370,#BatuDigital,Pelayanan Publik,Pasuruan,2025-07-13 19:12:10,Public Employee,Medium,aplikasinyalumayanmudahdigunakan,2025,7,13,High
CMT-100190,Instagram,Smart Transportation Batu,WiFi publik sangat membantu mahasiswa.,Positive,3826,62,3950,#PelayananPublik,UMKM,Batu,2026-03-07 13:57:38,Citizen,Low,wifipubliksangatmembantumahasiswa,2026,3,7,High
CMT-100191,TikTok,E-Government Service,Salut untuk inovasi digital Kota Batu.,Positive,3430,127,3684,#WisataBatu,Pariwisata,Malang,2025-08-22 10:34:17,Tourist,Low,salutuntukinovasidigitalkotabatu,2025,8,22,High
CMT-100192,TikTok,Digital UMKM,Server sering down saat ramai pengguna.,Negative,2532,254,3040,#DigitalGovernment,Ekonomi Digital,Malang,2026-03-28 23:55:52,Student,High,serverseringdownsaatramaipengguna,2026,3,28,High
CMT-100193,Instagram,Smart Transportation Batu,Semoga layanan terus ditingkatkan.,Neutral,419,144,707,#UMKMBatu,Infrastruktur,Batu,2025-09-27 11:59:57,Tourist,Medium,semogalayananterusditingkatkan,2025,9,27,Low
CMT-100194,Instagram,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,3001,391,3783,#SmartCityBatu,Teknologi,Batu,2025-11-30 08:02:36,Public Employee,Low,digitalisasilayanansangatmempermudahwarga,2025,11,30,High
CMT-100195,TikTok,Digital Learning Batu,Aplikasinya lumayan mudah digunakan.,Neutral,4537,147,4831,#KotaBatu,Transportasi,Pasuruan,2025-05-17 09:30:46,Public Employee,Medium,aplikasinyalumayanmudahdigunakan,2025,5,17,High
CMT-100196,Instagram,E-Government Service,Program ini sangat membantu masyarakat.,Positive,3231,191,3613,#BatuDigital,Pariwisata,Pasuruan,2026-01-30 05:44:39,Public Employee,Low,programinisangatmembantumasyarakat,2026,1,30,High
CMT-100197,TikTok,E-Government Service,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,376,19,414,#KotaBatu,Ekonomi Digital,Malang,2026-01-07 00:15:48,Public Employee,Low,pelayanansekarangjauhlebihcepatdanmudah,2026,1,7,Low
CMT-100198,Instagram,Batu Tourism App,Sistem sering mengalami gangguan.,Negative,2614,83,2780,#WisataBatu,Ekonomi Digital,Kediri,2025-06-08 09:50:42,Public Employee,High,sistemseringmengalamigangguan,2025,6,8,Medium
CMT-100199,Twitter/X,Digital UMKM,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,3022,169,3360,#DigitalGovernment,Transportasi,Kediri,2025-08-17 07:46:36,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,8,17,High
CMT-100200,TikTok,Smart City Batu,Informasi sudah cukup jelas.,Neutral,4743,295,5333,#KotaBatu,UMKM,Pasuruan,2025-11-05 21:29:54,Public Employee,Medium,informasisudahcukupjelas,2025,11,5,High
CMT-100201,Twitter/X,Pelayanan Dukcapil Online,Masih perlu pengembangan lebih lanjut.,Neutral,1215,420,2055,#SmartCityBatu,Pendidikan,Malang,2026-03-04 04:19:58,Citizen,Medium,masihperlupengembanganlebihlanjut,2026,3,4,Medium
CMT-100202,Twitter/X,Pelayanan Dukcapil Online,Salut untuk inovasi digital Kota Batu.,Positive,1245,211,1667,#DigitalGovernment,Ekonomi Digital,Kediri,2025-11-24 04:14:42,Citizen,Low,salutuntukinovasidigitalkotabatu,2025,11,24,Medium
